,0,Minimum_A_F,Maximum_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,RangeA_V,Minimum_A_L,RMS_A_L,Variance_A_L,RangeA_L,P_A_F,P_A_V,EN_A_F,EN_A_V,EN_A_L,ENt_A_F,ENt_A_V
828,0,-4919,525,961.4750631,759077.699,871.2506522,14.31092787,-3.628575976,5444,-450,3862,1107.243974,265956.6836,515.7098831999999,13.7055676,2.37050993,4312,-861,401.7549976,55344.907960000004,1940,29533294.44,7147354.57,59163795,78463310,10330053,2.816593433,3.035636274
1274,0,-1757,30,349.086755,62264.546879999994,249.5286494,21.34434793,-4.257406971,1787,598,1245,968.9735870999999,13826.52734,117.58625490000001,2.7121965489999997,-0.965990311,647,-297,380.1947075,16976.267330000002,980,1596519.0459999999,4707301.188999999,7799140,60090228,9251073,2.978841656,2.428079591
6388,0,121,171,150.0158325,79.6875,8.926785536,0.588235294,-0.411847084,50,960,1000,980.6694142000001,87.109375,9.333240327,-0.141687949,-0.009008738,40,297,322.76660489999995,111.55371090000001,49,95088.71106,4004072.521,1440304,61549600,6667410,2.7305503630000003,3.128711214
2059,0,-363,747,233.61520180000002,35185.5,187.57798380000003,9.500229402999999,2.9363689319999997,1110,872,1343,1016.881238,4615.269287,67.93577325,9.756063464,2.8348728189999997,471,59,229.4290127,5324.624756,436,1046214.873,4601795.169,3492868,66179037,3368811,2.672977459,2.949338449
5553,0,646,676,665.2711383,69.70214844,8.348781255,-0.247728108,-0.49711262799999995,30,568,607,594.9338986,70.078125,8.371267825,0.5168219589999999,-0.684775782,39,514,534.2220394999999,70.28808594,40,1856939.869,1491877.67,28325484,22652566,18265164,3.016829173,2.9525599689999997
6129,0,-10,30,13.28768227,85.71777344,9.258389354,-0.854049701,-0.14330917699999998,40,990,1039,1019.702791,94.91308594,9.742334727000001,-0.026270282000000002,-0.274169569,49,198,221.4923108,107.28125,49,1431.120753,4345060.619,11300,66546802,3139766,3.137214818,3.0965705760000004
749,0,-4989,2616,1027.44676,955850.085,977.6758587999999,7.993383015,-1.7892657769999998,7605,-676,3411,1230.569082,329706.113,574.2004119,3.864852335,0.638826146,4087,-2346,545.7019276000001,158987.7773,3256,26083181.71,10914412.55,67561398,96915217,19058598,3.201138845,2.922997435
7496,0,20,50,33.33072906,64.81933594,8.051045642,-0.8452990309999999,-0.08960305699999999,30,1019,1068,1040.5963359999998,102.9353027,10.14570366,-0.30544233,-0.350392142,49,49,66.88890042,72.63183594,40,3656.533871,4474988.598,71100,69301807,286344,2.891597567,2.94299885
7720,0,-1373,2858,495.63625460000003,229058.6111,478.6006802,16.23477985,2.818576562,4231,568,2078,1070.444059,64022.97241,253.027612,3.554739679,1.004693968,1510,-514,232.1122775,26862.105219999998,1018,2653021.028,7155801.056,15721939,73334431,3448071,3.04982427,2.312071996
2742,0,-595,-555,573.0237779,63.06152344,7.941128599999999,-0.09716798300000001,-0.19127583399999998,40,754,794,772.0075696,59.93652344,7.741868214,0.41479735,-0.036649058,40,376,408.0819464,143.36621090000003,69,1370074.106,2484350.116,21014800,38143724,10657976,2.973311737,3.0849163930000003
4820,0,-2666,1262,724.2949589,511932.8711,715.4948435,2.3431326390000002,-1.145947896,3928,186,2127,1254.7325039999998,206769.5898,454.7192428999999,0.09832172900000001,0.263032095,1941,-445,351.49237630000005,53743.59937,1573,22307471.33,17314957.13,33574604,100758634,7907001,2.4166853880000003,1.759871961
8260,0,-707,1030,338.71939439999994,85974.08765,293.21338239999994,2.911542538,1.333511451,1737,960,1627,1117.202785,22347.100590000002,149.4894665,1.692570926,1.665642286,667,-910,247.5729059,29441.24902,1286,4882714.933,6245546.759,7342773,79881092,3922710,2.426013606,2.092452006
2167,0,-2737,434,682.4624875,365711.3337,604.7407161,6.7769456770000005,-2.622290207,3171,68,1627,1125.43014,105317.3594,324.52636160000003,0.964312313,-0.8333880840000001,1559,-1148,735.1302818,354466.9209,3553,20584966.47,6899796.416,29808323,81061952,34586658,2.08830357,2.056398901
7692,0,-313,282,211.2539571,38473.34155,196.1462249,-0.5255791089999999,-0.987710392,595,921,1088,1000.6443630000001,1007.87085,31.74698174,0.651562454,-0.359422841,167,-287,141.4428993,13153.3584,395,308683.195,4235932.074,2856207,64082505,1280390,1.385250914,2.328491401
3820,0,-131,-90,112.66952509999999,62.76928711,7.922707057,0.41853010700000004,-0.088209886,41,950,1000,968.1748292999999,96.484375,9.822646028,0.83964661,0.480691242,50,356,374.24951989999994,104.8786621,49,53713.557120000005,3920465.296,812443,59991200,8964013,3.202106157,2.963127952
4397,0,40,80,60.99436449,101.5380859,10.07661084,-0.184423321,-0.21450686100000002,40,1009,1049,1027.1643609999999,80.859375,8.992184106,-0.546803893,-0.01007316,40,138,161.2536821,142.0898438,50,18301.57043,4434628.438,238100,67524264,1664176,2.8026053810000002,3.127384822
9447,0,-1424,1797,584.8708057,312976.9626,559.4434401000001,2.066270239,0.59079838,3221,-117,2068,1235.674341,186035.6384,431.3184884,0.254665805,-0.316746515,2185,-1603,407.2376264,147781.6443,2305,13989505.14,15151353.65,21892727,97721029,10613919,2.430167289,1.752435391
5645,0,-131,-60,98.50563118,181.8688965,13.48587767,-0.10389822,0.114459923,71,1000,1058,1018.941723,104.1286621,10.20434526,1.9942727340000002,0.7215704740000001,58,178,205.35377250000002,164.38842769999997,59,39718.33569,4337043.321,621015,66447503,2698891,3.0217966780000003,2.9564731369999997
6438,0,131,161,146.8153602,55.859375,7.473912964,-0.34143478899999996,0.010526123,30,960,1009,980.3378005000001,80.23999023,8.957677726,0.624701201,0.017687613,49,306,326.49904289999995,121.77734380000001,40,92375.36394,4053235.3619999997,1379504,61507981,6822504,2.973027094,2.884013823
8587,0,90,121,108.19824109999999,86.69311523,9.31091377,-0.8944774740000001,-0.017139509,31,1000,1049,1024.870891,119.68359380000001,10.93999971,-0.341460576,-0.129513979,49,108,136.920141,131.9335938,60,53066.665,4396560.873,749239,67223062,1199816,3.158906557,3.0866720460000003
6241,0,111,212,163.0288031,853.2380370999999,29.21023857,-1.183515981,0.062964667,101,990,1039,1012.981768,89.68359375,9.470142224,0.11350172300000001,-0.12355122699999999,49,128,188.65606110000002,252.9841309,89,144131.7114,4275479.148,1701017,65672452,2277831,1.511896897,3.097143343
10244,0,282,323,301.2448392,62.77709961,7.9232000860000005,0.14758084400000002,-0.041659492,41,901,960,931.9208909,114.6520996,10.70757207,0.369360959,-0.17988211399999998,59,346,362.8654193,106.42089840000001,40,379821.7234,3581248.2589999996,5807901,55582499,8426964,3.045670938,3.124045382
715,0,-2202,474,526.6733155000001,153436.7773,391.71006800000004,6.4756016789999995,-1.61590937,2676,313,1441,954.4809207999999,55611.15991,235.8201855,0.6561036960000001,-0.101862326,1128,-861,483.91284400000006,164070.8044,1633,4466673.3719999995,6059275.012,17752626,58306165,14986985,2.7929890960000003,2.540728334
3454,0,-979,2575,442.7605165,169406.7148,411.59046980000005,18.47948868,3.288020796,3554,215,1607,1034.840175,58858.1875,242.607064,2.6938285630000003,-0.82826612,1392,-158,278.3302613,15754.3064,930,3160492.377,5439438.504,12546360,68537228,4957935,3.304097281,2.984242652
79,0,-2040,2161,728.3486781,434091.2498,658.8560160000001,2.841131827,-0.074020312,4201,107,2862,1156.103302,247682.5938,497.6771983,1.470547399,0.647198339,2755,-900,451.48136380000005,81061.83179,1900,14429575.98,17358066.6,33951475,85540790,13045467,2.84044692,2.289158525
5505,0,656,686,669.6506085,76.14746094,8.726251253,-0.705350785,0.082013923,30,578,617,597.182918,69.171875,8.316963088,0.0172828,-0.422123562,39,504,524.7407693,121.484375,40,1872388.449,1484405.529,28699644,22824156,17622584,2.9230335939999996,2.9421335789999996
5103,0,-2060,1626,703.7167399,487571.9336,698.263513,1.176955744,-0.376055945,3686,58,2558,1375.7070449999999,384662.624,620.2117574,-0.48892826799999994,0.200248179,2500,-1920,443.6728806,164061.9961,2949,13929319.95,22831247.63,31693904,121124472,12598120,2.727033032,1.6323121630000001
4196,0,-383,-323,352.0843294,125.36621090000001,11.19670536,0.538973329,0.18466253300000002,60,872,931,902.1002576999999,124.49902340000001,11.15791304,0.6230774720000001,-0.418702708,59,366,390.0982849,113.2321777,49,530534.6163,3399252.059,7933656,52082232,9739307,2.953930578,2.9349469189999997
8569,0,-575,1212,293.6956865,72081.27734,268.47956600000003,4.890967062,1.020975601,1787,382,1950,1194.4477279999999,148745.7803,385.675745,-0.149272008,0.336911064,1568,-89,214.1190892,7486.0896,564,1055885.7859999998,6864823.432,5520458,91309144,2934207,2.329486292,1.373746911
5020,0,-1969,2636,729.4926853999999,512502.6619,715.8929122999999,3.226511312,0.015772445,4605,58,2401,1278.5654439999998,289347.085,537.9099227,-0.139485424,0.270033867,2343,-1316,384.6131579,111003.2568,2286,10429549.93,19225637.98,34058213,104622694,9467346,3.034711598,1.646975638
4894,0,-797,3080,643.7118921,413833.1211,643.2986251,8.52158773,2.718151782,3877,294,3549,1098.031833,144516.3906,380.1531147,27.62046437,4.408261756,3255,-1425,564.3714838999999,277704.8591,3553,6797360.142999999,5217079.315,26519360,77163130,20384971,2.678605971,3.31107147
6403,0,121,171,147.9560746,116.30859380000001,10.7846462,-0.263068733,0.041895319,50,941,1009,981.7952705,180.92749019999997,13.45092897,1.1865318809999998,-0.49405397700000003,68,287,320.2928835,187.53125,59,91502.78511,4076421.672,1401024,61691005,6565602,3.070577969,2.990579875
4595,0,-3545,1575,648.8105945,413580.6719,643.1023806,12.19362177,-2.508871256,5120,196,2107,1172.6444210000002,170382.8975,412.7746328,0.48826766899999996,0.34798286,1911,-683,335.0252789,38189.92188,1683,9692222.672,10371113.35,26941132,88006076,7183484,3.0195839939999995,1.908017677
2549,0,-777,929,453.64576969999996,49213.521239999995,221.84120730000004,17.42532013,3.236885412,1706,352,2156,926.6872281,56325.1709,237.32924580000002,11.012866,1.981286013,1804,-108,440.70988539999996,74130.46655,1692,2903924.567,2588004.1380000003,13170847,54959950,12430413,2.7829618210000002,2.88725241
6605,0,-959,1727,544.8817962,262003.0994,511.86238319999995,1.506645016,0.749039336,2686,254,2098,1157.82515,196762.2498,443.5789103999999,-0.047358934000000005,0.13423901300000002,1844,-1019,449.9917187,87370.17749,2009,8038137.737000001,8720573.44,19001355,85795781,12959523,2.6390986169999997,1.7626053309999998
6566,0,-898,1797,563.1181602999999,272765.4961,522.2695627,1.323389416,0.779664191,2695,323,2058,1158.885105,158794.6396,398.49045110000003,0.020619563,0.083098226,1735,-722,424.2217875,72175.02734,1672,7270716.915,5398627.307,20294532,85952940,11517704,2.585243459,1.823546448
9677,0,-101,-20,70.86596062,408.6032715,20.21393756,-0.718650295,0.12269218300000001,81,1000,1039,1022.5447800000001,123.53100590000001,11.11445032,-0.861820733,-0.067447496,39,168,191.03014319999997,136.751709,49,43550.87763,4349265.8610000005,321407,66918261,2335521,2.267032571,2.8500009630000003
4453,0,-1848,1262,426.6917432,174055.5938,417.1997049,7.007255154,-1.4778566290000001,3110,-88,2627,1102.377778,184980.0466,430.09306739999994,3.0855012189999997,0.34749674700000005,2715,-188,345.9752294,35154.21069,1029,3264711.115,11876382.0,11652214,77775153,7660727,3.236515489,2.297954164
637,0,-363,-101,278.84855319999997,2071.347412,45.51205788,1.8900073640000001,0.7662956870000001,262,931,1049,976.355236,663.0466309,25.74969186,0.8460761529999999,1.005578985,118,198,252.8404574,495.15209960000004,99,364903.0982,4030115.835,4976417,61009251,4091411,2.7031378889999997,2.669942068
836,0,-4858,1878,906.6947185,749363.9648,865.6581107999999,10.98932484,-2.39945727,6736,-303,2950,1128.540436,300390.4373,548.0788603999999,2.0669859919999998,0.37818111600000004,3253,-2376,731.3672128,358970.1836,4722,19029822.66,7132686.916,52614100,81510625,34233472,3.1108717460000004,2.686997181
309,0,-5000,3111,1039.8862470000001,966357.6406,983.0349132000001,11.32021989,-2.160320563,8111,98,3911,1124.166365,300377.0935,548.0666871000001,11.5494463,2.442524835,3813,-1138,446.30647400000004,103147.585,2821,19476512.71,12502646.18,69207258,80880001,12748126,3.242071309,2.9981409560000003
1319,0,-242,-191,219.5454466,95.37670898,9.766099987999999,0.32258471899999996,0.195291745,51,833,872,857.8432803999999,106.42089840000001,10.31605053,-0.26425213399999997,-0.5006072229999999,39,514,555.9535304999999,278.36499019999997,89,210106.4648,3059179.9110000003,3084813,47097286,19781397,3.062540694,2.849057024
8724,0,171,212,194.523898,100.4138184,10.02066956,-0.612843015,-0.23198514399999998,41,990,1019,1004.6147970000001,73.68139648,8.583786838,-0.645323105,-0.297051858,29,168,203.6948161,136.5427246,69,151699.1478,4257339.811000001,2421731,64592057,2655461,3.1071762260000004,3.084539092
631,0,-262,-131,209.91478930000002,1033.9023439999999,32.15435186,-0.46413878700000005,0.410695855,131,960,1019,992.0899027,178.375,13.35571039,-0.492250024,-0.046632494000000003,59,227,256.53630350000003,242.8710938,60,156376.7938,4199219.726,2820110,62991512,4211896,2.7926308189999998,2.942433776
9005,0,90,171,140.0056918,427.9990234,20.68813726,-0.482229775,-0.205150754,81,950,1078,995.7514672,531.8435059,23.0617325,3.1577930610000005,1.3439923919999999,128,257,297.2652961,435.8740234,79,98299.9733,4161677.788,1254502,63457343,5655466,2.8573260819999997,2.574423635
4479,0,-2404,969,723.4460177999999,496473.0154,704.6084128,2.118082124,-1.312644895,3373,205,2333,1258.982867,209878.533,458.12501889999993,0.08861427699999999,0.329232914,2128,-485,401.2313274,74467.87085,1564,11684905.58,15408135.91,33495945,101442423,10303141,2.237311753,1.6370140130000002
205,0,-373,-80,273.14834,2358.255615,48.56187409,2.425914939,0.847705273,293,941,1039,985.2451788999999,544.6240234,23.33718114,-0.5966482120000001,0.321112758,98,118,211.3642812,882.7575684000001,149,336191.3,4118615.003,4775041,62125316,2859191,2.611844102,2.4175511469999997
9547,0,-1454,1838,589.4494916,296748.3298,544.746115,2.557437508,0.798973149,3292,117,2107,1178.526888,140259.0586,374.5117603,0.23508174699999998,-0.044117657000000005,1990,-1544,450.9055992,166661.5603,2375,3138024.8819999998,12196387.92,22236845,88891240,13012215,2.789767397,2.007465873
2438,0,-909,575,369.4426334,79224.86499,281.4691191,0.637754438,-0.414805601,1484,372,1529,1046.305472,66590.82788,258.0519868,0.260514097,-0.40005660200000004,1157,-366,266.77096919999997,29678.152339999997,1108,2421175.779,8671377.935,8735223,70064329,4554672,2.644837099,1.4971660480000002
859,0,-4989,2707,1447.3290539999998,1924901.496,1387.4081939999999,3.894471722,-1.756571224,7696,-852,3441,1245.569203,594072.1228,770.7607429,0.772784101,0.057773784,4293,-980,537.6018944,154888.1794,2336,45746039.44,21835166.55,134064729,99292329,18497011,2.845137044,2.8233270860000004
9982,0,242,282,258.7329705,88.18359375,9.390612001000001,-0.122802177,0.166057908,40,980,1019,996.9609916,109.14746090000001,10.44736622,-0.815297147,0.236240657,39,128,163.2653132,137.47558590000003,60,283108.714,4100148.1010000003,4284336,63611598,1705956,3.1113740460000003,3.07118666
7911,0,111,151,134.88791640000002,79.27246094,8.90350835,0.14729703800000002,-0.369004715,40,1000,1049,1025.328476,128.88256840000003,11.35264587,-0.461469432,0.217346522,49,89,119.54287930000001,151.80371090000003,69,78360.90494,4368709.969,1164464,67283103,914592,3.07600098,3.106323834
5779,0,-3121,1111,606.5976065000001,295633.2773,543.7216911,12.25849586,-2.292587357,4232,166,2754,1092.02519,143014.8103,378.17298989999995,9.561777422999999,2.101663502,2588,-1811,441.83318399999996,157483.5,3207,5394420.259,11387631.6,23549482,76321217,12493860,2.999989585,2.9122235689999996
1813,0,-4101,2646,1074.547754,1091698.929,1044.843973,3.349113717,-1.264457399,6747,0,3009,1466.860258,533655.2654,730.5171219,-0.17987888300000002,0.6409708120000001,3009,-811,471.6637938,162892.6033,2226,31106816.04,25817317.62,73897784,137707457,14237871,2.8621533439999998,1.8308364590000001
1480,0,-2868,1545,793.1676997999999,569258.3193,754.4920936000001,3.0677785589999997,-1.13264617,4413,333,3656,1182.3947759999999,278825.6523,528.039442,7.120381945,1.720239092,3323,-2415,477.73673780000007,204818.6091,3613,17959664.97,10439559.23,40263360,89475674,14606873,2.91680721,2.638306417
358,0,-1666,474,541.3896037999999,213340.5876,461.88806830000004,1.319169971,-1.339246067,2140,470,2235,1137.750117,101499.3982,318.589702,2.648535151,1.49427028,1765,-792,423.4526058,55968.47437,1643,10400401.12,9798877.03,18758573,82846421,11475975,2.152649245,2.617902228
8185,0,-656,1040,357.8107915,88215.84277,297.01151960000004,1.077552427,0.6888729170000001,1696,450,1627,1046.848127,63825.49121,252.63707409999998,0.613745375,-0.158968768,1177,-762,253.0735133,27880.861080000002,1266,3368346.788,4118604.421,8193828,70137024,4098957,2.471640191,1.742422051
6541,0,-1282,2090,563.1790622999999,278754.6563,527.9722116,3.117698313,0.9759792759999999,3372,343,1980,1151.37498,148778.3818,385.7180082,-0.223304632,-0.008588539000000001,1637,-435,410.4274258,62754.56616,1494,8745802.301,13832047.51,20298922,84842518,10780843,2.761832684,1.6901296080000001
2779,0,-2111,868,648.5121312000001,386775.2048,621.9125379,3.038713729,-1.552723179,2979,450,1509,1006.354661,49744.814210000004,223.03545499999998,0.29723013600000003,-0.165938489,1059,-207,400.7254749,69263.62109,1405,12763800.88,3253372.1989999996,26916351,64815981,10277178,2.589442079,2.190049869
9728,0,292,333,309.606252,85.12402344,9.226268121,-0.319728527,0.019223372,41,960,1009,986.2918321000001,113.33569340000001,10.64592379,-0.685302227,-0.15257606599999998,49,99,123.24543600000001,121.875,49,403574.4086,4068498.1319999998,6134786,62257381,972124,3.0121323710000003,3.016554378
8014,0,-222,848,291.6194813,45633.46851,213.61991600000002,1.0866658470000001,1.0005050340000001,1070,490,1509,1083.187751,60699.25562,246.3721892,0.023146504,-0.623392949,1019,-59,225.39011319999997,6602.210693,474,651205.1354,6326289.896000001,5442683,75090925,3251245,2.0697505240000003,1.007838133
8280,0,-292,1141,228.81645209999996,42022.975589999995,204.9950623,11.47023028,2.905590327,1433,725,1382,1053.526926,12957.32397,113.8302419,1.5493363709999999,0.017129613999999998,657,-257,323.36048,74002.58984,1920,1567897.85,5118461.748,3350846,71034815,6691968,2.688957017,2.55706206
